year,week,title,link,pdf_link,objet,resume
2024,1,DGAL/SDSSA/2023-819,https://info.agriculture.gouv.fr/boagri/instruction-2023-819,https://info.agriculture.gouv.fr/boagri/instruction-2023-819/telechargement,Stage des étudiants vétérinaires en abattoir.,La présente instruction informe de l’existence d’un stage obligatoire en abattoir que doivent réaliser les étudiants vétérinaires des ENV de Toulouse et d’Alfort. Elle précise les conditions d’accueil de ces étudiants.
2024,6,DGAL/SDSSA/2024-73,https://info.agriculture.gouv.fr/boagri/instruction-2024-73,https://info.agriculture.gouv.fr/boagri/instruction-2024-73/telechargement,Jugement de conformité des lots de produits de la pêche et de coquillages vivants trouvés contaminés par des Vibrio suite à des contrôles officiels,"Cette instruction a pour objet de définir les critères de jugement de conformité d'un lot de produits de la pêche ou de coquillages vivants trouvés contaminés par des Vibrio. Les informations contenues dans l'IT DGAL/SDSSA/2023-117 ont été actualisées, notamment en encadrant la possibilité d’un traitement thermique assainissant pour certains lots de produits de la pêche contaminés. Les modifications apportées à la précédente version, de 2023, sont surlignées en gris"
2024,12,DGAL/SDSSA/2024-170,https://info.agriculture.gouv.fr/boagri/instruction-2024-170,https://info.agriculture.gouv.fr/boagri/instruction-2024-170/telechargement,"Spécificités des contaminations chimiques des animaux, des denrées alimentaires et des aliments pour animaux, par les dioxines et polychlorobiphényles (PCB).","Les dispositions de la présente note abrogent et remplacent la note de service DGAL/SDPAL/N2011-8245 du 22 novembre 2011 dédiée à la gestion des non-conformités des animaux terrestres et de leurs produits lors d’un résultat d’analyse défavorable en dioxines et en polychlorobiphényles (PCB).
Le champ d’application de cette note est étendu à l’ensemble des contaminations en dioxines et PCB des denrées d’origine végétale ou animale, des animaux terrestres ou aquatiques et des aliments pour animaux.
Elle tient également compte de l’actualisation de données scientifiques."
2024,15,DGAL/SDSSA/2024-220,https://info.agriculture.gouv.fr/boagri/instruction-2024-220,https://info.agriculture.gouv.fr/boagri/instruction-2024-220/telechargement,Mise en œuvre des conventions cadre et annuelle avec les laboratoires agréés relatives au dispositif de surveillance sanitaire des zones de production de coquillages (réseaux REMI et REPHYTOX),"La présente instruction présente les modalités de mise en place et de contrôle des conventions entre les services déconcentrés et les laboratoires agréés, respectivement pilotes et acteurs de la mise en œuvre locale de la surveillance sanitaire des zones de production de coquillages vis-à-vis des risques microbiologiques et toxiniques. Elle rappelle les grandes lignes de l’organisation nationale et locale des dispositifs de surveillance et détaille les principes généraux et exigences particulières des conventions cadre et annuelle, le suivi financier et le contrôle technique de second niveau par les directions départementales pilotes."
2024,17,DGAL/SDSSA/2024-253,https://info.agriculture.gouv.fr/boagri/instruction-2024-253,https://info.agriculture.gouv.fr/boagri/instruction-2024-253/telechargement,"Gestion, dans les établissements du secteur alimentaire, des denrées alimentaires d'origine animale et des sous-produits animaux en zone réglementée suite à la confirmation d’un cas de peste porcine africaine.",La présente instruction précise les mesures de gestion à mettre en place dans les établissements du secteur alimentaire à la suite de la confirmation d'un cas de peste porcine africaine (PPA) dans un établissement où sont détenus des suidés ou dans la faune sauvage. Cette instruction détaille les circuits de distribution possibles des denrées alimentaires d'origine animale ainsi que des sous-produits animaux provenant de zone réglementée.
2024,18,DGAL/SDSSA/2024-270,https://info.agriculture.gouv.fr/boagri/instruction-2024-270,https://info.agriculture.gouv.fr/boagri/instruction-2024-270/telechargement,Durée de vie microbiologique des aliments,"Cette instruction révise l'ancienne instruction relative à la durée de vie microbiologique et a pour objectif de préciser,  de façon générale, les moyens dont les exploitants du secteur alimentaire disposent pour déterminer, valider et vérifier la durée de vie microbiologique (DVM) des denrées alimentaires qu’ils fabriquent et mettent sur le marché. Les obligations réglementaires sont rappelées. Les différents outils disponibles pour la réalisation des études de DVM sont présentés. Un logigramme est proposé pour aider, d’une part, les entreprises à hiérarchiser, au cas par cas, les moyens à déployer pour valider et/ou vérifier les DVM, et, d’autre part, les inspecteurs à vérifier la pertinence des dossiers présentés par les exploitants du secteur alimentaire."
2024,20,DGAL/SDSSA/2024-274,https://info.agriculture.gouv.fr/boagri/instruction-2024-274,https://info.agriculture.gouv.fr/boagri/instruction-2024-274/telechargement,Procédure de délivrance des agréments zoosanitaires MCA en contexte de PPA,Cette instruction précise les conditions d’attribution des agréments zoosanitaires pour les maladies catégories A aux établissements du secteur alimentaire souhaitant recevoir des animaux ou des produits soumis à des restrictions de police sanitaire en lien avec la peste porcine africaine.
2024,21,DGAL/SDSSA/2024-290,https://info.agriculture.gouv.fr/boagri/instruction-2024-290,https://info.agriculture.gouv.fr/boagri/instruction-2024-290/telechargement,Exigences réglementaires concernant les températures de conservation des produits de la pêche.,"La présente instruction a pour objet de présenter les exigences réglementaires relatives aux températures de conservation des produits de la pêche en fonction de leur état tout au long de la filière.
Les informations contenues dans l'IT DGAL/SDSSA/2014-281 ont été actualisées, notamment suite à l’entrée en vigueur des nouvelles dispositions ajoutées par le règlement délégué (UE) 2022/2258 concernant le baillage et la super-réfrigération, ainsi que les précisions apportées par le règlement délégué (UE) 2024/1141 concernant le procédé de raidissage."
2024,23,DGAL/SDSSA/2024-308,https://info.agriculture.gouv.fr/boagri/instruction-2024-308,https://info.agriculture.gouv.fr/boagri/instruction-2024-308/telechargement,Échanges intracommunautaires et importations de viandes de grand gibier sauvage,Cette note a pour objectif de rappeler les dispositions réglementaires en matière d’importations et d’échanges intracommunautaires de viandes de grand gibier sauvage.
2024,32,DGAL/SDSSA/2024-457,https://info.agriculture.gouv.fr/boagri/instruction-2024-457,https://info.agriculture.gouv.fr/boagri/instruction-2024-457/telechargement,Règles générales encadrant la mise sur le marché des viandes de gibier sauvage.,La présente instruction précise les circuits de distribution possibles des viandes de gibier sauvage et rappelle les règles et principes généraux relatifs à l’hygiène des denrées alimentaires lors de la cession à titre gratuit ou onéreux de viandes de gibier sauvage. Cette instruction technique détaille les modalités d’organisation de l’expérimentation autorisant certaines associations de chasse à dépouiller et découper le grand gibier sauvage avant fourniture à un commerce de détail local.
2024,36,DGAL/SDSSA/2024-497,https://info.agriculture.gouv.fr/boagri/instruction-2024-497,https://info.agriculture.gouv.fr/boagri/instruction-2024-497/telechargement,Conduite à tenir dans les établissements d’abattage de volailles lors de l’abattage de troupeaux des espèces Gallus gallus ou Meleagris gallopavo déclarés infectés ou suspects d’infection par Salmonella suite aux analyses réalisées en élevage.,La présente instruction donne la conduite à tenir pour l’abattage d’un troupeau (lot) de volailles des espèces Gallus gallus ou Meleagris gallopavo déclaré infecté ou suspect d’infection par Salmonella suite aux analyses réalisées dans l’élevage d’origine. Elle s’applique à toutes les productions de ces deux espèces (troupeaux de poulets et dindes de chair ; troupeaux de reproducteurs ; troupeaux de l’espèce Gallus gallus en filière ponte d’œufs de consommation). Elle concerne les établissements d’abattage agréés (abattoirs) et non agréés (EANA).
2024,39,DGAL/SDSSA/2024-528,https://info.agriculture.gouv.fr/boagri/instruction-2024-528,https://info.agriculture.gouv.fr/boagri/instruction-2024-528/telechargement,Critères de détermination des établissements éligibles à des mesures de flexibilité et lignes directrices en matière de mise en oeuvre de cette flexibilité au niveau du plan de maîtrise sanitaire,"Le paquet hygiène confie la responsabilité primaire de la sécurité des aliments aux exploitants du secteur alimentaire. Pour répondre à cet objectif, ils doivent mettre en place et appliquer un plan de maîtrise sanitaire sur la base de procédures fondées sur les principes HACCP.
Toutefois, les règlements prévoient qu'une souplesse suffisante doit exister pour que ces dispositions puissent s'appliquer dans toutes les situations, y compris dans les petites entreprises. Cette instruction a pour objectif de définir à quelles entreprises ces souplesses s’appliquent et de fournir aux services de contrôles et aux exploitants du secteur alimentaire des lignes directrices en matière de mise en oeuvre et d’application du PMS dans ces entreprises.
Les mesures de flexibilité relatives à l'utilisation de matériaux traditionnels ou à la mise en œuvre de méthodes traditionnelles ne sont pas incluses dans cette instruction mais prévues par des arrêtés ad hoc."
2024,40,DGAL/SDSSA/2024-548,https://info.agriculture.gouv.fr/boagri/instruction-2024-548,https://info.agriculture.gouv.fr/boagri/instruction-2024-548/telechargement,Contrôle des centres de collecte du gibier sauvage et des véhicules de transport des carcasses en poils/plumes de gibier sauvage,Cette instruction précise les exigences réglementaires encadrant le stockage et le transport de carcasses en poils ou en plumes de gibier sauvage et décrit les modalités de mise en œuvre des contrôles auprès des opérateurs en charge de ces étapes.
2024,45,DGAL/SDSSA/2024-609,https://info.agriculture.gouv.fr/boagri/instruction-2024-609,https://info.agriculture.gouv.fr/boagri/instruction-2024-609/telechargement,"Réalisation des prélèvements pour la recherche de larves de Trichinella spp. dans les viandes de porcins domestiques, de sangliers et d'équidés","Cette note définit les modalités de réalisation des prélèvements pour la recherche de larves de trichine pour les espèces porcine, équine et le sanglier, susceptibles de contenir des parasites du genre Trichinella. Elle développe les exigences du Règlement d’exécution (UE) 2015/1375 de la Commission du 10 août 2015 vis-à-vis de ce danger. Elle précise la conduite à tenir en cas de résultat douteux ou positif. Elle détaille les suites à engager si des non-conformités sont constatées par les services vétérinaires d’inspection."
2024,50,DGAL/SDSSA/2024-673,https://info.agriculture.gouv.fr/boagri/instruction-2024-673,https://info.agriculture.gouv.fr/boagri/instruction-2024-673/telechargement,Gestion du risque norovirus en lien avec la consommation de coquillages.,"Cette instruction technique détaille les actions à conduire en cas de suspicion de toxi-infection alimentaire collective (TIAC) impliquant la consommation de coquillages contaminés par des norovirus.
Elle abroge la version de 2021, dont les grands principes sont maintenus. Les principales évolutions sont la formalisation d’une analyse de risque locale, la mise à jour des circuits d’information en lien avec le déploiement de SORA Alerte, l’abandon des prélèvements d’échantillons à visée de recherche.

Les modifications par rapport à l’instruction technique précédente apparaissent en surligné."
2024,51,DGAL/SDSSA/2024-698,https://info.agriculture.gouv.fr/boagri/instruction-2024-698,https://info.agriculture.gouv.fr/boagri/instruction-2024-698/telechargement,Contrôle des engins de transport terrestre de denrées périssables sous température dirigée,"Cette modification correspond à diverses actualisations, qui concernent notamment la prise en compte des denrées végétales, la suppression des modèles de courriers relatifs à la reconnaissance des centres de tests, désormais publiés sur l’intranet de la DGAL, ou encore la suppression du contenu de la partie 3.1.5.3 Transport des produits de la pêche, ce sujet étant désormais traité par l’instruction technique DGAL/SDSSA/2024-290."
2024,52,DGAL/SDSSA/2024-720,https://info.agriculture.gouv.fr/boagri/instruction-2024-720,https://info.agriculture.gouv.fr/boagri/instruction-2024-720/telechargement,Réglementation sanitaire applicable à l’approvisionnement direct du consommateur final en coquillages vivants et en produits de la pêche,"La présente instruction explicite les dispositions réglementaires au niveau sanitaire qui s’appliquent à l’approvisionnement direct du consommateur final, par le producteur primaire, de coquillages vivants et de produits de la pêche."
2025,1,DGAL/SDSSA/2025-1,https://info.agriculture.gouv.fr/boagri/instruction-2025-1,https://info.agriculture.gouv.fr/boagri/instruction-2025-1/telechargement,"Dossier type d’agrément sanitaire pour les petits centres d'emballage d’œufs, au titre de la section X de l'annexe III du règlement (CE) n°853/2004.","Cette instruction présente un dossier type d’agrément sanitaire pour les centres d'emballage d’œufs. Ce dossier reprend les préconisations de l’arrêté du 8 juin 2006 modifié concernant les pièces à joindre au dossier, en les adaptant aux particularités des centres d'emballage d’œufs, notamment ceux attenants à des élevages de poules pondeuses.
Son utilisation permet de faciliter les démarches de demande d’agrément sanitaire par les exploitants de petits établissements de la filière, structures potentiellement éligibles également à des mesures de flexibilité."
2025,2,DGAL/SDSSA/2025-12,https://info.agriculture.gouv.fr/boagri/instruction-2025-12,https://info.agriculture.gouv.fr/boagri/instruction-2025-12/telechargement,Règles générales encadrant l’abattage des ongulés domestiques en exploitation,"La présente instruction définit les modalités d’application de la section I, annexe III du règlement (CE) n°853/2004 et de l’article R.231-6 du code rural et de la pêche maritime en ce qui concerne l’abattage des ongulés domestiques en exploitation. Elle précise les conditions d’attribution des autorisations pour abattre en dehors d’une unité mobile d’un abattoir fixe les ongulés domestiques en exploitation. Cette instruction technique rappelle les dispositions règlementaires relatives aux inspections ante et post mortem pour les animaux abattus en exploitation."
2025,2,DGAL/SDSSA/2025-15,https://info.agriculture.gouv.fr/boagri/instruction-2025-15,https://info.agriculture.gouv.fr/boagri/instruction-2025-15/telechargement,Protocole de gestion de cas de ciguatéra,La présente instruction a pour objet de préciser les modalités de gestion des cas de ciguatera.
